logLD50,sigma,n_obs,Response,Response_Unit,Endpoint,smiles,LD50_class
3.47712125471966,1.001,1,3000,mg/kg,LD50,C[C@]12CCC(N3CCCC3)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2
4,1.001,1,10000,mg/kg,LD50,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3
4.65079303965193,0.001,1,44750,mg/kg,LD50,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,3
3.30102999566398,1.001,1,2000,mg/kg,LD50,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@H]2O,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,2
4,1.001,1,10000,mg/kg,LD50,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,3
3.69983772586725,0.001,1,5010,mg/kg,LD50,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,3
3.66275783168157,1.001,1,4600,mg/kg,LD50,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,C[C@]12CC[C@H]3[C@@H](CC=C4NC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)O,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2O,2
3,0.001,1,1000,mg/kg,LD50,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2
3,1.001,1,1000,mg/kg,LD50,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2
3.66275783168157,0.001,1,4600,mg/kg,LD50,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2
3,1.001,1,1000,mg/kg,LD50,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2
3.39794000867204,0.001,1,2500,mg/kg,LD50,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2
3.47712125471966,1.001,1,3000,mg/kg,LD50,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2
3.45154499349597,1.15151499783199,2,2000,mg/kg,LD50,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,2
3,1.001,1,1000,mg/kg,LD50,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2
3.47712125471966,1.001,1,3000,mg/kg,LD50,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2
3.60205999132796,1.001,1,4000,mg/kg,LD50,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2
4,1.001,1,10000,mg/kg,LD50,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,3
3.80617997398389,1.001,1,6400,mg/kg,LD50,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3
2.34044411484012,0.001,1,219,mg/kg,LD50,CC(=O)O[C@]12CCC(C)=CC[C@]13CC[C@H]2[C@@](C)(C=CC=C(C)C(=O)O)OC3=O,1
1.58804562952784,0.191105620855803,2,25,mg/kg,LD50,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,0
3.30102999566398,1.001,1,2000,mg/kg,LD50,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2
3.02118929906994,0.001,1,1050,mg/kg,LD50,CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1OC(C)=O,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(=O)O[C@H]1[C@@H](N2CCCC2)C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@@H](N5CCOCC5)C[C@]4(C)[C@H]3CC[C@@]21C,2
2.90687353472207,0.001,1,807,mg/kg,LD50,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,2
3.57263929704281,0.833694546086761,3,2000,mg/kg,LD50,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,C[C@]12C[C@H]3O[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](N3CCCC3)C[C@@H]12,2
3.43616264704076,0.001,1,2730,mg/kg,LD50,C[C@@H]1CC=CC=CC=CC=C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3C=CC(=O)O1)C[C@H](O)[C@H]2C(=O)O,2
2.27875360095283,0.001,1,190,mg/kg,LD50,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](N=[N+]=[N-])CC[C@@]3(O)[C@H]1C5,1
3.16136800223498,0.001,1,1450,mg/kg,LD50,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,2
2.57403126772772,0.001,1,375,mg/kg,LD50,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC=C(C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@H]4[C@]1(CO[C@]4(O)C(=O)OC)[C@@H]32,2
1.81954393554187,0.001,1,66,mg/kg,LD50,CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](CC=C(C)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)/C=C/C=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C[C@H](O)[C@@H]1C,1
1.53147891704226,0.001,1,34,mg/kg,LD50,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3CO[C@@H]4[C@H](OC)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0
2.57170883180869,0.001,1,373,mg/kg,LD50,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3C(C)=CC[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=C/C=C/[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,1
0.959041392321094,0.001,1,9.1,mg/kg,LD50,C[C@H]1CC=C[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4ccccc4)NC(=O)[C@]32OC(=O)OC=C[C@@](C)(O)C1=O,0
3.30102999566398,1.001,1,2000,mg/kg,LD50,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,2
3.40654018043396,0.001,1,2550,mg/kg,LD50,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,2
3.60205999132796,1.001,1,4000,mg/kg,LD50,CCCCCCCCN[C@H](C)C(O)c1ccc2c(c1)CCCS2,2
3.85913829729453,0.001,1,7230,mg/kg,LD50,CC(=O)OCOC(=O)C1=C(COC(=N)O)S[C@@H]2[C@H]([C@@H](C)O)C(=O)N12,3
3.69897000433602,0.001,1,5000,mg/kg,LD50,N[C@@H](Cc1ccc(O)c(C(=O)O)c1)C(=O)O,2
1.5854607295085,0.001,1,38.5,mg/kg,LD50,CCN1C[C@H](CC(=N)O)CC2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0
1.39967372148104,0.001,1,25.1,mg/kg,LD50,CCCCCCCN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0
2.77815125038364,0.001,1,600,mg/kg,LD50,CC[C@]1(OC(C)=O)CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,2
3,1.001,1,1000,mg/kg,LD50,C[C@H]1CC(C)(C)O[C@](Cn2cncn2)(c2cc3ccccc3o2)O1,2
2.6232492903979,0.001,1,420,mg/kg,LD50,C[C@H]1NC(=N)C[C@H]1c1ccccc1,1
3,1.001,1,1000,mg/kg,LD50,CCC[C@H]1O[C@](Cn2cncn2)(c2cc3ccccc3o2)OCC1(C)C,2
2.90308998699194,1.001,1,800,mg/kg,LD50,CN1C[C@H](CO)CC2c3cccc4c3c(cn4C(C)(C)C)C[C@H]21,2
2.22010808804006,0.001,1,166,mg/kg,LD50,OC[C@H]1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,1
4.47712125471966,0.001,1,30000,mg/kg,LD50,OC[C@H]1OC(N2CCN(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC2)[C@H](O)[C@@H](O)[C@@H]1O,3
3.30102999566398,1.001,1,2000,mg/kg,LD50,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1C=CBr,2
2.90308998699194,1.001,1,800,mg/kg,LD50,COC12C[C@@H](COC3=CC(=O)CC3)CN(C)[C@@H]1Cc1cn(C(C)(C)C)c3cccc2c13,2
3.60205999132796,1.001,1,4000,mg/kg,LD50,CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(C)(O)[C@@H]1CC=C(CCO)[C@@H](O)C1,2
4,1.001,1,10000,mg/kg,LD50,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,3
3.69897000433602,0.001,1,5000,mg/kg,LD50,CC(=CC(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,2
3.04532297878666,0.001,1,1110,mg/kg,LD50,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,2
3,1.001,1,1000,mg/kg,LD50,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCCC(=O)c1ccc(F)cc1,2
4.84509804001426,0.001,1,70000,mg/kg,LD50,CC(C)C1C=C2CC[C@H]3[C@](C)(CO)CCC[C@]3(C)[C@H]2CC1,3
1.92941892571429,0.001,1,85,mg/kg,LD50,CC=C1C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,1
3.30102999566398,1.001,1,2000,mg/kg,LD50,CO[C@@]1(C)CCC[C@@]2(C)[C@H]1CC[C@@H]1C[C@@H](C(C)C)CC[C@@H]12,2
3.76342799356294,0.001,1,5800,mg/kg,LD50,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,3
3.2513948500401,0.001,1,1784,mg/kg,LD50,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,OC[C@@H](O)[C@H]1OC(c2ccc(Cl)cc2)O[C@H]2COC(c3ccc(Cl)cc3)O[C@@H]12,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,O=C1CC[C@H]2CO[C@@H]1O2,2
2,1.001,1,100,mg/kg,LD50,CC#CCC(C)[C@H](O)C=C[C@@H]1[C@H]2CC(=CCCCC(=O)O)C[C@H]2C[C@H]1O,1
2.6232492903979,0.001,1,420,mg/kg,LD50,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1
3,0.001,1,1000,mg/kg,LD50,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,2
0.812913356642856,0.388344272824135,7,31,mg/kg,LD50,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,0
3.69897000433602,0.001,1,5000,mg/kg,LD50,ClC1=C(Cl)[C@]2(Cl)[C@@H]3C[C@@H](Cl)C[C@@H]3[C@@]1(Cl)C2(Cl)Cl,2
2.69897000433602,0.001,1,500,mg/kg,LD50,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@@H](Cl)C[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1
3.47712125471966,1.001,1,3000,mg/kg,LD50,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,2
3.39794000867204,0.001,1,2500,mg/kg,LD50,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21,2
0.845098040014257,0.001,1,7,mg/kg,LD50,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@@H]3C4)[C@@]1(Cl)C2(Cl)Cl,0
2.28330122870355,0.001,1,192,mg/kg,LD50,CC1C(=O)C[C@]2(C(C)C)C[C@H]12,1
1.60205999132796,0.001,1,40,mg/kg,LD50,CN1CC[C@@]2(C)c3cc(OC(O)=NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,0
1.44247976906445,0.001,1,27.7,mg/kg,LD50,CN1CCN(CCCCCCCCN=C(O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)CC1,0
1.36172783601759,0.001,1,23,mg/kg,LD50,CN1CC[C@@]2(C)c3cc(OC(O)=NCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,0
1.37657695705651,0.001,1,23.8,mg/kg,LD50,CN1CC[C@@]2(C)c3cc(OC(O)=NCCCCCCCCN4CCSCC4)ccc3N(C)[C@@H]12,0
1.7481880270062,0.001,1,56,mg/kg,LD50,C[C@@H]1CN(CCCCCCCCN=C(O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)C[C@H](C)O1,1
0.681241237375587,0.001,1,4.8,mg/kg,LD50,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,0
3.30319605742049,0.001,1,2010,mg/kg,LD50,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,2
1.62764831595217,1.61301933583669,8,37000,mg/kg,LD50,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,3
2.12710479836481,0.001,1,134,mg/kg,LD50,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1
3.90308998699194,0.001,1,8000,mg/kg,LD50,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,3
4.17609125905568,1.001,1,15000,mg/kg,LD50,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,3
4,0.001,1,10000,mg/kg,LD50,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,3
4,1.001,1,10000,mg/kg,LD50,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,3
4.07918124604763,1.001,1,12000,mg/kg,LD50,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,3
4,1.001,1,10000,mg/kg,LD50,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CS[C@H]12)c1nsc(N)n1,3
4.30102999566398,1.001,1,20000,mg/kg,LD50,CC(C)(ON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,3
3.39794000867204,0.001,1,2500,mg/kg,LD50,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,2
4.30102999566398,1.001,1,20000,mg/kg,LD50,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,3
4.00860017176192,0.001,1,10200,mg/kg,LD50,ClC1=C(Cl)[C@@]2(Cl)C(Cl)=C(Cl)[C@@H]3[C@@H]1[C@@H](Cl)C[C@@H]32,3
4,1.001,1,10000,mg/kg,LD50,CC(=O)S[C@H]1CC(=O)C=C2C[C@@H](SC(C)=O)[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@]4(C)O)[C@]21C,3
2.65991620006985,0.001,1,457,mg/kg,LD50,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4O[C@]4(Cl)[C@@H]3Cl)[C@@]1(Cl)C2(Cl)Cl,1
2.69897000433602,0.001,1,500,mg/kg,LD50,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1
2.66275783168157,0.001,1,460,mg/kg,LD50,CCCCCCCN1C(C)=CSC1=Cc1scc(C)[n+]1CCCCCCC.[I-],1
1.30102999566398,0.001,1,20,mg/kg,LD50,CCOP(=O)(OCC)SCC[S+](C)CC.[I-],0
4,1.001,1,10000,mg/kg,LD50,CC[N+](C)(CC)CCSC1=Nc2ccccc2N=C(c2ccc(Sc3ccccc3)cc2)C1.[I-],3
3.04139268515823,0.001,1,1100,mg/kg,LD50,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[I-],2
3,0.001,1,1000,mg/kg,LD50,CC[N+](CC)(CC)CCO.[I-],2
3.60205999132796,1.001,1,4000,mg/kg,LD50,CC[n+]1c(C=Cc2ccc(N3CCCC3)cc2)cccc1C=Cc1ccc(N2CCCC2)cc1.[I-],2
3.35024801833416,0.001,1,2240,mg/kg,LD50,CC[n+]1c(C=C2Sc3ccccc3N2C)ccc2ccccc21.[I-],2
1.89762709129044,0.001,1,79,mg/kg,LD50,CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],1
0.991226075692495,0.001,1,9.8,mg/kg,LD50,CC[S+](C)CCSP(=O)(OC)OC.[I-],0
3.82216807936802,0.001,1,6640,mg/kg,LD50,C[N+](C)(C)CCO.[I-],3
3.26007138798507,0.001,1,1820,mg/kg,LD50,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1.[I-],2
3.36078268987328,0.001,1,2295,mg/kg,LD50,C[N+]1(CCC(O)(c2ccccc2)c2cccs2)CCOCC1.[I-],2
0.477121254719662,0.001,1,3,mg/kg,LD50,C[N+]1(CCCl)CCCO1.[I-],0
0.8750612633917,0.001,1,7.5,mg/kg,LD50,ClCC[N+]1(CCCl)CCCO1.[I-],0
1.92941892571429,0.001,1,85,mg/kg,LD50,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[I-].[I-],1
1.47712125471966,0.001,1,30,mg/kg,LD50,ClCC[N+]1(CCCCCC[N+]2(CCCl)CCCO2)CCCO1.[I-].[I-],0
3,1.001,1,1000,mg/kg,LD50,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],2
1.76342799356294,0.001,1,58,mg/kg,LD50,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],1
3.30102999566398,1.001,1,2000,mg/kg,LD50,CC(C)(C)OP(=O)([O-])OC(C)(C)C.[K+],2
2.96848294855394,0.001,1,930,mg/kg,LD50,Cc1cc(Cl)ccc1OC(C)C(=O)[O-].[K+],2
4,1.001,1,10000,mg/kg,LD50,CC1(C)S[C@@H]2[C@H](N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],3
3.39794000867204,0.001,1,2500,mg/kg,LD50,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccc(Cl)c(Cl)c3)C(=O)N2[C@H]1C(=O)[O-].[K+],2
3.01703333929878,1.001,1,1040,mg/kg,LD50,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],2
3.35218251811136,0.001,1,2250,mg/kg,LD50,Cc1ccc(OCC(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])cc1Cl.[K+],2
3.60205999132796,0.001,1,4000,mg/kg,LD50,Cc1cc(OCC(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])ccc1Cl.[K+],2
3.27300127206374,0.001,1,1875,mg/kg,LD50,Cc1ccc(OCC(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])cc1.[K+],2
2.83695673705955,0.001,1,687,mg/kg,LD50,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],2
3.63748972951251,0.001,1,4340,mg/kg,LD50,CC=CC=CC(=O)[O-].[K+],2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)[O-].[K+],2
3.5,1.19997000433602,2,2000,mg/kg,LD50,CCCCCCCCCCCCCCCCOP(=O)([O-])O.[K+],2
3.15051499783199,0.651514997831991,2,2000,mg/kg,LD50,CCCCCOC(=S)[S-].[K+],2
2.79169064902012,0.001,1,619,mg/kg,LD50,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],2
3.23044892137827,0.001,1,1700,mg/kg,LD50,CCOC(=S)[S-].[K+],2
3.17609125905568,0.001,1,1500,mg/kg,LD50,CNC(=O)CSP(=O)([S-])OC.[K+],2
3.84509804001426,0.001,1,7000,mg/kg,LD50,COc1ccc(OCC(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])cc1F.[K+],3
3.79028516403324,0.001,1,6170,mg/kg,LD50,CS(=O)(=O)[O-].[K+],3
2.81291335664286,0.001,1,650,mg/kg,LD50,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)[O-].[K+],2
3.48144262850231,0.001,1,3030,mg/kg,LD50,NC(C(=O)[O-])c1ccccc1.[K+],2
2.83632411570675,0.001,1,686,mg/kg,LD50,Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl.[K+],2
3.30102999566398,1.001,1,2000,mg/kg,LD50,O=C([O-])O.[K+],2
2.11394335230684,0.001,1,130,mg/kg,LD50,N#Cc1cc(Br)c(O)c(Br)c1.[K+],1
4.03742649794062,0.001,1,10900,mg/kg,LD50,O=C([O-])c1cc(O)nc(O)n1.[K+],3
4.01619735351244,0.001,1,10380,mg/kg,LD50,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[K+],3
3.69897000433602,1.001,1,5000,mg/kg,LD50,O=P([O-])(O)O.[K+],2
0.986323777050765,0.136926088948556,5,5,mg/kg,LD50,[C-]#N.[K+],0
3.69897000433602,0.001,1,5000,mg/kg,LD50,CCC(Oc1ccccc1)C([O-])=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O.[K+],2
3.89960165914612,0.001,1,7936,mg/kg,LD50,O=C([O-])[C@H]1C(=CCO)O[C@@H]2CC(=O)N12.[K+],3
3.94939000664491,0.001,1,8900,mg/kg,LD50,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],3
3.85793526471943,0.001,1,7210,mg/kg,LD50,Nc1ccc(-c2ccc(-n3nc4ccc5c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc5c4n3)cc2)cc1.[K+].[K+],3
